Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481289/honey-bunny/idea-cellular,"Idea Cellular - ""Honey Bunny""",Television Honey Bunny for Idea Cellular by MullenLowe Lintas Group,"Idea Cellular - ""Honey Bunny""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481295/cheesy-boloroni-pizza/dominos,"Domino's - ""Cheesy Boloroni Pizza""",Television Cheesy Boloroni Pizza for Domino's by Contract Advertising,"Domino's - ""Cheesy Boloroni Pizza""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481320/youre-late/rado,"Rado - ""You're Late""",Television You're Late for Rado by Publicis Italy,"Rado - ""You're Late""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481352/car-insurance/policybazaar-com,"Policybazaar.com - ""Car Insurance""",Television Car Insurance for Policybazaar.com by Metal Communications,"Policybazaar.com - ""Car Insurance""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481426/mirinda-moonu/mirinda,"Mirinda - ""Mirinda Moonu""",Television Mirinda Moonu for Mirinda by J. Walter Thompson Bangalore,"Mirinda - ""Mirinda Moonu""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481452/lipstick/tata-docomo,"Tata Docomo - ""Lipstick""",Television & Cinema Lipstick for Tata Docomo by FCB Ulka,"Tata Docomo - ""Lipstick""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481475/dirty/comedy-central,"Comedy Central - ""Dirty""",Television Dirty for Comedy Central,"Comedy Central - ""Dirty""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481476/twisted/comedy-central,"Comedy Central - ""Twisted""",Television Twisted for Comedy Central,"Comedy Central - ""Twisted""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481506/kiss/nokia,"Nokia - ""Kiss""",Television Kiss for Nokia by J. Walter Thompson Delhi,"Nokia - ""Kiss""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481525/linen-club/linen-club,"Linen Club - ""Linen Club""",Television Linen Club for Linen Club by DDB Mudra,"Linen Club - ""Linen Club""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481541/swift-and-shout/maruti-suzuki,"Maruti Suzuki - ""Swift and Shout""",Television Swift and Shout for Maruti Suzuki by Publicis,"Maruti Suzuki - ""Swift and Shout""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481564/dive/stop-not,"Stop Not - ""Dive""",Television Dive for Stop Not by Meridian Communications,"Stop Not - ""Dive""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481565/dad/stop-not,"Stop Not - ""Dad""",Television Dad for Stop Not by Meridian Communications,"Stop Not - ""Dad""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481585/in-sport-and-in-life/fila,"Fila - ""In Sport and In Life""",Television In Sport and In Life for Fila by Cactii Communications,"Fila - ""In Sport and In Life""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481633/refresh-kare-zindagi/v-guard,"V-Guard - ""Refresh Kare Zindagi""",Television Refresh Kare Zindagi for V-Guard by AMBIENCE PUBLICIS ,"V-Guard - ""Refresh Kare Zindagi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481636/move-on-to-hell/fastrack,"Fastrack - ""Move on to Hell""",Television Move on to Hell for Fastrack by Fisheye Creative Solutions,"Fastrack - ""Move on to Hell""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481662/guddi-ki-shaadi/ceat,"CEAT - ""Guddi Ki Shaadi""",Television Guddi Ki Shaadi for CEAT by Ogilvy India,"CEAT - ""Guddi Ki Shaadi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481663/nasbandee/ceat,"CEAT - ""Nasbandee""",Television Nasbandee for CEAT by Ogilvy India,"CEAT - ""Nasbandee""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481680/mehnat-papa-jaat/iffco-tokio,"IFFCO TOKIO - ""Mehnat - Papa - Jaat""",Television Mehnat - Papa - Jaat for IFFCO TOKIO by August Communications,"IFFCO TOKIO - ""Mehnat - Papa - Jaat""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481691/rise-up-to-every-challenge/hyderabad-sunrisers,"Hyderabad Sunrisers - ""Rise Up to Every Challenge""",Television Rise Up to Every Challenge for Hyderabad Sunrisers by J. Walter Thompson Chennai,"Hyderabad Sunrisers - ""Rise Up to Every Challenge""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481697/dont-drink-and-drive-key-chains/hot-wheels,"Hot Wheels - ""Don't Drink and Drive Key Chains""",Collectible Design Don't Drink and Drive Key Chains for Hot Wheels by Ogilvy India,"Hot Wheels - ""Don't Drink and Drive Key Chains""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481714/cricket/snickers,"Snickers - ""Cricket""",Television Cricket for Snickers by RK Swamy BBDO,"Snickers - ""Cricket""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481763/chocolate/sunfeast,"Sunfeast - ""Chocolate""",Television Chocolate for Sunfeast by FCB Ulka,"Sunfeast - ""Chocolate""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481765/vanilla/sunfeast,"Sunfeast - ""Vanilla""",Television Vanilla for Sunfeast by FCB Ulka,"Sunfeast - ""Vanilla""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481795/jetliner/maruti-suzuki,"Maruti Suzuki - ""Jetliner""",Television Jetliner for Maruti Suzuki by Publicis India - Way of Life!,"Maruti Suzuki - ""Jetliner""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481796/submarine/maruti-suzuki,"Maruti Suzuki - ""Submarine""",Television Submarine for Maruti Suzuki by Publicis India,"Maruti Suzuki - ""Submarine""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481828/dhool-tucker/boost,"Boost - ""Dhool Tucker""",Web Film Dhool Tucker for Boost by The Communications Central,"Boost - ""Dhool Tucker""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481829/crazy-for-happiness/coca-cola,"Coca-Cola - ""Crazy for Happiness""",Television Crazy for Happiness for Coca-Cola by McCann Mumbai,"Coca-Cola - ""Crazy for Happiness""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481859/cage/nataraj-pencils,"Nataraj Pencils - ""Cage""",Print Cage for Nataraj Pencils by Ogilvy India,"Nataraj Pencils - ""Cage""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481860/tight-rope/nataraj-pencils,"Nataraj Pencils - ""Tight Rope""",Print Tight Rope for Nataraj Pencils by Ogilvy India,"Nataraj Pencils - ""Tight Rope""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481861/magician/nataraj-pencils,"Nataraj Pencils - ""Magician""",Print Magician for Nataraj Pencils by Ogilvy India,"Nataraj Pencils - ""Magician""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481862/wrecking-ball/nataraj-pencils,"Nataraj Pencils - ""Wrecking Ball""",Print Wrecking Ball for Nataraj Pencils by Ogilvy India,"Nataraj Pencils - ""Wrecking Ball""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481897/nain-mattaka/hero,"Hero - ""Nain Mattaka""",Television Nain Mattaka for Hero by J. Walter Thompson Delhi,"Hero - ""Nain Mattaka""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481954/desh/havells,"Havells - ""Desh""",Television Desh for Havells by MullenLowe Lintas Group,"Havells - ""Desh""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34481979/ing-life-insurance/ing,"ING - ""ING Life Insurance""",Television ING Life Insurance for ING by Law & Kenneth Communications,"ING - ""ING Life Insurance""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482027/interactive-installation/absolut,"Absolut - ""Interactive Installation""",Outdoor/Out of Home Interactive Installation for Absolut by SapientNitro - Absolut’s is a creative journey that begins at ‘Absolut Blank’...,"Absolut - ""Interactive Installation""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482115/video-game/chocos,"Chocos - ""Video Game""",Television Video Game for Chocos by  Wunderman Thompson South Asia,"Chocos - ""Video Game""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482137/bluetooth-god/volkswagen,"Volkswagen - ""Bluetooth God""",Television Bluetooth God for Volkswagen by DDB Mudra,"Volkswagen - ""Bluetooth God""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482139/gps/volkswagen,"Volkswagen - ""GPS""",Television GPS for Volkswagen by DDB Mudra,"Volkswagen - ""GPS""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482158/jalebi/paras-ghee,"Paras Ghee - ""Jalebi""",Television Jalebi for Paras Ghee by Rediffusion-Y&R,"Paras Ghee - ""Jalebi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482179/the-phone-that-can/micromax,"Micromax - ""The Phone That Can""",Television The Phone That Can for Micromax by MullenLowe Lintas Group,"Micromax - ""The Phone That Can""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482201/voting/frontline,"Frontline - ""Voting""",Television Voting for Frontline by Scarecrow M&C Saatchi,"Frontline - ""Voting""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482263/cliff/bingo-tangles,"Bingo Tangles - ""Cliff""",Television Cliff for Bingo Tangles by Ogilvy Bangalore,"Bingo Tangles - ""Cliff""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482265/ride-premium-class/tvs-phoenix,"TVS Phoenix - ""Ride Premium Class""",Television Ride Premium Class for TVS Phoenix by McCann Bangalore,"TVS Phoenix - ""Ride Premium Class""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482317/power-of-fruit/fruitnik,"Fruitnik - ""Power of Fruit""",Television Power of Fruit for Fruitnik by RK Swamy BBDO,"Fruitnik - ""Power of Fruit""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482318/har-mausam-love-har-mausam-aam/maaza,"Maaza - ""Har Mausam Love, Har Mausam Aam""","Television Har Mausam Love, Har Mausam Aam for Maaza by Chaitra Leo Burnett Private Ltd.","Maaza - ""Har Mausam Love, Har Mausam Aam""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482333/harbinger/vasan-eye-care,"Vasan Eye Care - ""Harbinger""",Television Harbinger for Vasan Eye Care by Maitri Advertising Works,"Vasan Eye Care - ""Harbinger""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482340/stunning-colours-meet-incredible-sound/micromax,"Micromax - ""Stunning Colours Meet Incredible Sound""",Television Stunning Colours Meet Incredible Sound for Micromax by MullenLowe Lintas Group,"Micromax - ""Stunning Colours Meet Incredible Sound""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482352/right-to-be-heard/headlines-today,"Headlines Today - ""Right to Be Heard""",Television Right to Be Heard for Headlines Today by Black Pencil,"Headlines Today - ""Right to Be Heard""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482355/mitti/national-population-register,"National Population Register - ""Mitti""",Television Mitti for National Population Register by DDB Health & Lifestyle,"National Population Register - ""Mitti""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482380/chandrika-face-wash/wipro,"wipro - ""Chandrika Face Wash""",Television Chandrika Face Wash for wipro by FCB India,"wipro - ""Chandrika Face Wash""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482381/tata-docomo-atm/tata-docomo,"Tata Docomo - ""Tata Docomo ATM """,Television Tata Docomo ATM  for Tata Docomo by FCB India - Luck works sometimes,"Tata Docomo - ""Tata Docomo ATM """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482382/tata-docomo-nanchaku/tata-docomo,"Tata Docomo - ""Tata Docomo Nanchaku""",Television Tata Docomo Nanchaku for Tata Docomo by FCB India - Luck works sometimes,"Tata Docomo - ""Tata Docomo Nanchaku""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482384/tata-docomo-clown/tata-docomo,"Tata Docomo - ""Tata Docomo Clown""",Television Tata Docomo Clown for Tata Docomo by FCB India,"Tata Docomo - ""Tata Docomo Clown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482385/tata-swach-chandu-ke-chacha/tata-swach,"Tata Swach - ""Tata Swach- Chandu Ke Chacha""",Television Tata Swach- Chandu Ke Chacha for Tata Swach by FCB India,"Tata Swach - ""Tata Swach- Chandu Ke Chacha""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482415/horlicks-pro-mind/horlicks,"Horlicks - ""Horlicks Pro Mind""",Television Horlicks Pro Mind for Horlicks by J. Walter Thompson Delhi,"Horlicks - ""Horlicks Pro Mind""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482430/hero-motocorp-unleash-the-hero-within/hero-motocorp-corporate,"Hero MotoCorp- Corporate - ""Hero MotoCorp- 'Unleash the Hero Within'""",Television Hero MotoCorp- 'Unleash the Hero Within' for Hero MotoCorp- Corporate by FCB India,"Hero MotoCorp- Corporate - ""Hero MotoCorp- 'Unleash the Hero Within'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482473/mother/mumbai-traffic-police,"Mumbai Traffic Police - ""Mother""",Television & Cinema Mother for Mumbai Traffic Police  - A film on road safety made for Mumbai Traffic Police. ,"Mumbai Traffic Police - ""Mother""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482476/oh-yes-abhi/pepsi,"Pepsi - ""Oh Yes Abhi""",Television Oh Yes Abhi for Pepsi by J. Walter Thompson Delhi,"Pepsi - ""Oh Yes Abhi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482503/sar-jo-tera-chakraye/max-india,"Max India - ""Sar Jo Tera Chakraye""",Television Sar Jo Tera Chakraye for Max India by Dentsu Creative Impact,"Max India - ""Sar Jo Tera Chakraye""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482507/chinese-whisper/mcdonalds,"McDonald's - ""Chinese Whisper""",Television Chinese Whisper for McDonald's by Leo Burnett India,"McDonald's - ""Chinese Whisper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482529/dancing-babies/kit-kat,"Kit Kat - ""Dancing Babies""",Television Dancing Babies for Kit Kat by J. Walter Thompson Delhi,"Kit Kat - ""Dancing Babies""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482537/we-time/tvs-wego,"TVS Wego - ""We Time""",Television We Time for TVS Wego by Dentsu Communications Pvt. Ltd. - Find Your We Time,"TVS Wego - ""We Time""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482538/the-occasion/bluestone-com,"Bluestone.com - ""The Occasion""",Television The Occasion for Bluestone.com by Happy Creative Services,"Bluestone.com - ""The Occasion""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482631/50kg/reliance-cement,"Reliance Cement - ""50Kg""","Radio 50Kg for Reliance Cement by Minority Brand Creation and Management LLP - A customer goes to purchase a sack of 50kg cement, but by the time he reache...","Reliance Cement - ""50Kg""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482667/school/aircel,"Aircel - ""School""","Television School for Aircel by McCann Mumbai - Thoda extra milta hai toh, accha lagta hai na","Aircel - ""School""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482675/teacher/sprite,"Sprite - ""Teacher""",Television Teacher for Sprite by Ogilvy India,"Sprite - ""Teacher""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482735/soldier-for-women/gillette,"Gillette - ""Soldier for Women""",Television Soldier for Women for Gillette by BBDO India,"Gillette - ""Soldier for Women""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482741/hot-wheels-thrill-machine/hot-wheels,"Hot Wheels - ""Hot Wheels Thrill Machine""",Ambient Hot Wheels Thrill Machine for Hot Wheels by Ogilvy India,"Hot Wheels - ""Hot Wheels Thrill Machine""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482789/postman/anchor,"Anchor - ""Postman""",Print Postman for Anchor by Scarecrow M&C Saatchi,"Anchor - ""Postman""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482790/fisher-woman/anchor,"Anchor - ""Fisher Woman""",Print Fisher Woman for Anchor by Scarecrow M&C Saatchi,"Anchor - ""Fisher Woman""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482791/milkman/anchor,"Anchor - ""Milkman""",Print Milkman for Anchor by Scarecrow M&C Saatchi,"Anchor - ""Milkman""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482792/pizza-boy/anchor,"Anchor - ""Pizza Boy""",Print Pizza Boy for Anchor by Scarecrow M&C Saatchi,"Anchor - ""Pizza Boy""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482797/bijli-baba/havells,"Havells - ""Bijli Baba""",Television Bijli Baba for Havells by MullenLowe Lintas Group,"Havells - ""Bijli Baba""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482814/bath/anchor,"Anchor - ""Bath""",Print Bath for Anchor by Scarecrow M&C Saatchi - Interruptions are inevitable. At least make them melodious.,"Anchor - ""Bath""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482815/grapes/anchor,"Anchor - ""Grapes""",Print Grapes for Anchor by Scarecrow M&C Saatchi - Interruptions are inevitable. At least make them melodious.,"Anchor - ""Grapes""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482816/pillow-fight/anchor,"Anchor - ""Pillow Fight""",Print Pillow Fight for Anchor by Scarecrow M&C Saatchi - Interruptions are inevitable. At least make them melodious.,"Anchor - ""Pillow Fight""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482863/gola/chingles,"Chingles - ""Gola""",Television Gola for Chingles by Dentsu Marcom Pvt. Ltd.,"Chingles - ""Gola""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482902/budget-moves/moneycontrol-com,"Moneycontrol.com - ""Budget Moves""",Television Budget Moves for Moneycontrol.com by Contract Advertising,"Moneycontrol.com - ""Budget Moves""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482903/kainchi-cut/moneycontrol-com,"Moneycontrol.com - ""Kainchi Cut""",Television Kainchi Cut for Moneycontrol.com by Contract Advertising,"Moneycontrol.com - ""Kainchi Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34482904/pump-step/moneycontrol-com,"Moneycontrol.com - ""Pump Step""",Television Pump Step for Moneycontrol.com by Contract Advertising,"Moneycontrol.com - ""Pump Step""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
