Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456830/go-brasil/visa,"Visa - ""Go Brasil""",Print Go Brasil for Visa by TBWA\Chiat\Day Los Angeles,"Visa - ""Go Brasil""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456831/go-chile/visa,"Visa - ""Go Chile""",Print Go Chile for Visa by TBWA\Chiat\Day Los Angeles,"Visa - ""Go Chile""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456848/soccer/singer,"Singer - ""Soccer""",Television & Cinema Soccer for Singer by Advertising & Marketing (Jamaica) Limited - Strike a great deal at Singer,"Singer - ""Soccer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456857/kick/budweiser,"Budweiser - ""Kick""",Television Kick for Budweiser by DDB Chicago,"Budweiser - ""Kick""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456863/all-together-60-sec/nike,"Nike - ""All Together (60 sec)""",Television All Together (60 sec) for Nike by Wieden + Kennedy - Andre 3000 performs All Together Now as a cast of basketball greats come together to cele...,"Nike - ""All Together (60 sec)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456864/all-together-30-sec/nike,"Nike - ""All Together (30 sec)""",Television All Together (30 sec) for Nike by Wieden + Kennedy - Andre 3000 performs All Together Now as a cast of basketball greats come together to cele...,"Nike - ""All Together (30 sec)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456865/no-words/nhl,"NHL - ""No Words""",Television No Words for NHL by Y&R New York - There are no words.,"NHL - ""No Words""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456941/star-wars-cantina/adidas,"adidas - ""Star Wars Cantina""",Television Star Wars Cantina for adidas by SID LEE MONTREAL - Celebrate Originality,"adidas - ""Star Wars Cantina""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456945/team-green-britain/edf-energy,"EDF Energy - ""Team Green Britain""",Television & Cinema Team Green Britain for EDF Energy by Havas London ,"EDF Energy - ""Team Green Britain""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456953/live-with-chivalry/chivas,"Chivas - ""Live with Chivalry""",Television & Cinema Live with Chivalry for Chivas by Havas London  - Live with Chivalry,"Chivas - ""Live with Chivalry""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456960/greatest-match-ever-played/nokia,"Nokia - ""Greatest match ever played?""",Web Film Greatest match ever played? for Nokia by Jack Morton Worldwide,"Nokia - ""Greatest match ever played?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34456972/the-puke-kicker/verivox,"Verivox - ""The Puke Kicker""",Television The Puke Kicker for Verivox by samcon group,"Verivox - ""The Puke Kicker""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457021/passion/espn,"ESPN - ""Passion""",Television Passion for ESPN by Wieden + Kennedy - One Game Changes Everything,"ESPN - ""Passion""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457022/glory/espn,"ESPN - ""Glory""",Television Glory for ESPN by Wieden + Kennedy - One Game Changes Everything,"ESPN - ""Glory""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457042/mcfit-vs-fc-bayern-munich-film/mcfit,"Mcfit - ""McFit vs. FC Bayern Munich (Film)""","Case Study McFit vs. FC Bayern Munich (Film) for Mcfit by HEIMAT Berlin - SUMMARY:
With over 100 locations and 800,000 members, McFit is one of the top 5...","Mcfit - ""McFit vs. FC Bayern Munich (Film)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457095/zombies/rexona-sportfan,"Rexona Sportfan - ""Zombies""",Television Zombies for Rexona Sportfan by Ponce MullenLowe,"Rexona Sportfan - ""Zombies""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457133/finish-line/nike,"Nike - ""Finish Line""",Print Finish Line for Nike by DON'T DO BILLY,"Nike - ""Finish Line""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457144/freedom/dodge,"Dodge - ""Freedom""",Television & Cinema Freedom for Dodge by Wieden + Kennedy - The spot is a retelling of an important battle in the American Revolutionary War. Its told as...,"Dodge - ""Freedom""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457161/blindfolded-challenge/ea-sports,"EA Sports - ""Blindfolded Challenge""","Web Film Blindfolded Challenge for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a pres...","EA Sports - ""Blindfolded Challenge""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457162/make-your-team-the-biggest-today-fifa-earth/ea-sports,"EA Sports - ""Make your Team the Biggest Today: FIFA Earth""","Web Site Make your Team the Biggest Today: FIFA Earth for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports...","EA Sports - ""Make your Team the Biggest Today: FIFA Earth""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457163/fly-emirates/ea-sports,"EA Sports - ""Fly Emirates""","Print Fly Emirates for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a presence in more...","EA Sports - ""Fly Emirates""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457164/40-million-goals/ea-sports,"EA Sports - ""40 Million Goals...""","Web Advertising/Banners 40 Million Goals... for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video game...","EA Sports - ""40 Million Goals...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457182/team-golf/ea-sports,"EA Sports - ""Team Golf""",Television Team Golf for EA Sports by Heat - EA Sports. It's in the game.,"EA Sports - ""Team Golf""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457209/world-cup-2010/decathlon,"Decathlon - ""World Cup 2010""","Television & Cinema World Cup 2010 for Decathlon by BETC Paris - For Decathlon, the World Cup is an occasion to remember its vision of sport. Its vision of...","Decathlon - ""World Cup 2010""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457261/court-couch/wilson,"Wilson - ""Court Couch""",Television Court Couch for Wilson by Doner - Feel More. More Feel.,"Wilson - ""Court Couch""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457264/babys-name/hyundai,"Hyundai - ""Baby's Name""",Television Baby's Name for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""Baby's Name""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457265/die-hard/hyundai,"Hyundai - ""Die Hard""",Television Die Hard for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""Die Hard""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457266/beginning/hyundai,"Hyundai - ""Beginning""",Print Beginning for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""Beginning""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457267/1950/hyundai,"Hyundai - ""1950""",Print 1950 for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""1950""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457268/perfect/hyundai,"Hyundai - ""Perfect""",Print Perfect for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""Perfect""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457269/loyalty/hyundai,"Hyundai - ""Loyalty""",Print Loyalty for Hyundai by INNOCEAN Worldwide USA,"Hyundai - ""Loyalty""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457270/triumphant/mercedes-benz,"Mercedes-Benz - ""Triumphant""",Television Triumphant for Mercedes-Benz by Merkley+Partners,"Mercedes-Benz - ""Triumphant""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457271/soccer/sportchek,"SportChek - ""Soccer""",Television Soccer for SportChek by Bos Advertising,"SportChek - ""Soccer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457272/shoes/sportchek,"SportChek - ""Shoes""",Television Shoes for SportChek by Bos Advertising,"SportChek - ""Shoes""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457273/golf/sportchek,"SportChek - ""Golf""",Television Golf for SportChek by Bos Advertising,"SportChek - ""Golf""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457274/bike/sportchek,"SportChek - ""Bike""",Television Bike for SportChek by Bos Advertising,"SportChek - ""Bike""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457279/the-quest/adidas,"adidas - ""The Quest""",Television The Quest for adidas by 180 Amsterdam - Impossible is Nothing,"adidas - ""The Quest""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457280/switzerland/eurostar,"Eurostar - ""Switzerland""",Print Switzerland for Eurostar by Leg,"Eurostar - ""Switzerland""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457306/build-a-car/wiesmann,"Wiesmann - ""Build A Car""",Case Study Build A Car for Wiesmann by Faktor 3 AG,"Wiesmann - ""Build A Car""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457317/i-knew-it/olympikus,"Olympikus - ""I Knew It""",Case Study I Knew It for Olympikus by DCS Comunicação,"Olympikus - ""I Knew It""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457327/tailored-by-england/umbro,"Umbro - ""Tailored By England""",Case Study Tailored By England for Umbro by exposure,"Umbro - ""Tailored By England""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457514/red-flag/the-north-face,"The North Face - ""Red Flag""",Case Study Red Flag for The North Face by Ogilvy Shanghai,"The North Face - ""Red Flag""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457718/chalkbot/nike,"Nike - ""Chalkbot""",Web Advertising/Banners Chalkbot for Nike by Wieden + Kennedy,"Nike - ""Chalkbot""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457814/sunrise/powerbar,"PowerBar - ""Sunrise""",Print Sunrise for PowerBar by Publicis Dallas - Be great.,"PowerBar - ""Sunrise""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457815/vultures/powerbar,"PowerBar - ""Vultures""",Print Vultures for PowerBar by Publicis Dallas - Be great.,"PowerBar - ""Vultures""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457816/marco-polo/powerbar,"PowerBar - ""Marco Polo""",Television Marco Polo for PowerBar by Publicis Dallas - Be great.,"PowerBar - ""Marco Polo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457932/our-engineers-have-horses-before-bedtime-and-suffer-from-insomnia/audi,"Audi - ""Our engineers have horses before bedtime. And suffer from insomnia.""",Print Our engineers have horses before bedtime. And suffer from insomnia. for Audi by AlmapBBDO  - Our engineers have horses before bedtime. And suffer fro...,"Audi - ""Our engineers have horses before bedtime. And suffer from insomnia.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457933/monogamia-120km-h-nas-estradas-a-sociedade-e-mesmo-cruel/audi,"Audi - ""Monogamia, 120km/h nas estradas. A sociedade é mesmo cruel.""","Print Monogamia, 120km/h nas estradas. A sociedade é mesmo cruel. for Audi by AlmapBBDO  - Our engineers have horses before bedtime. And suffer from insomn...","Audi - ""Monogamia, 120km/h nas estradas. A sociedade é mesmo cruel.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457955/haka/pmu,"PMU - ""Haka""",Television & Cinema Haka for PMU by Publicis Conseil - Now we are doing rugby too,"PMU - ""Haka""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457956/basket/pmu,"PMU - ""Basket""",Television & Cinema Basket for PMU by Publicis Conseil - Now we are doing rugby too,"PMU - ""Basket""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457957/hymn/pmu,"PMU - ""Hymn""",Television & Cinema Hymn for PMU by Publicis Conseil - Now we are doing rugby too,"PMU - ""Hymn""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34457958/tennis/pmu,"PMU - ""Tennis""",Television & Cinema Tennis for PMU by Publicis Conseil - Now we are doing rugby too,"PMU - ""Tennis""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458205/sand/fox-sports,"Fox Sports - ""Sand""",Television Sand for Fox Sports - This One Counts,"Fox Sports - ""Sand""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458255/transformation/shaunwhite-skateboarding,"ShaunWhite Skateboarding - ""Transformation""",Web Film Transformation for ShaunWhite Skateboarding by Cutwater,"ShaunWhite Skateboarding - ""Transformation""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458257/fastest-means-greatest/nike,"Nike - ""Fastest Means Greatest""",Television Fastest Means Greatest for Nike by Wieden + Kennedy Amsterdam - Write The Future,"Nike - ""Fastest Means Greatest""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458261/funeral/ministry-of-community-development-youth-and-sport,"Ministry of Community Development, Youth And Sport - ""Funeral""","Television & Cinema Funeral for Ministry of Community Development, Youth And Sport by Leo Burnett Singapore","Ministry of Community Development, Youth And Sport - ""Funeral""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458332/promise-land/directv,"DirecTV - ""Promise Land""",Television Promise Land for DirecTV by Deutsch - Every Game. Every Sunday.,"DirecTV - ""Promise Land""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458333/referee/directv,"DirecTV - ""Referee""",Television Referee for DirecTV by Deutsch - Every Game. Every Sunday.,"DirecTV - ""Referee""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458334/time-travel/directv,"DirecTV - ""Time Travel""",Television Time Travel for DirecTV by Deutsch - Every Game. Every Sunday.,"DirecTV - ""Time Travel""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458335/tube-socks/directv,"DirecTV - ""Tube Socks""",Television Tube Socks for DirecTV by Deutsch - Every Game. Every Sunday.,"DirecTV - ""Tube Socks""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458340/stadium/off,"Off! - ""Stadium""",Television Stadium for Off! by FCB Chicago - Keeps Bugs Off!,"Off! - ""Stadium""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458342/the-goal-counter/adidas,"adidas - ""The Goal Counter""",Television The Goal Counter for adidas by 180 Amsterdam - Impossible is Nothing,"adidas - ""The Goal Counter""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458348/cant-believe/lg,"LG - ""Can't Believe""",Television & Cinema Can't Believe for LG by Y&R London - RKCR/Y&R is launching a series of idents for LG Electronics on Channel 4 and E4 to showcase to 16-...,"LG - ""Can't Believe""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458370/hak/harris-bank,"Harris Bank - ""HAK""",Television HAK for Harris Bank by Element 79 - We're Here to Help.,"Harris Bank - ""HAK""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458371/slobber/harris-bank,"Harris Bank - ""Slobber""",Television Slobber for Harris Bank by Element 79 - We're Here to Help3,"Harris Bank - ""Slobber""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458414/twist-all-sports/di-gaspi,"Di Gaspi - ""Twist All Sports""",POS Visibility Twist All Sports for Di Gaspi by Átomo Comunicação,"Di Gaspi - ""Twist All Sports""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458446/unicef/ea-sports,"EA Sports - ""Unicef""","Print Unicef for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a presence in more than...","EA Sports - ""Unicef""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458447/t-home/ea-sports,"EA Sports - ""T-Home""","Print T-Home for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a presence in more than...","EA Sports - ""T-Home""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458448/aig/ea-sports,"EA Sports - ""AIG""","Print AIG for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a presence in more than thi...","EA Sports - ""AIG""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458449/warka/ea-sports,"EA Sports - ""Warka""","Print Warka for EA Sports by Wieden + Kennedy Amsterdam - SUMMARY:
EA SPORTS is the leading developer of sports video games with a presence in more than t...","EA Sports - ""Warka""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458472/comic-strip-1/adidas,"adidas - ""Comic Strip 1""","Print Comic Strip 1 for adidas by 180 Amsterdam - SUMMARY:
The objectives of the adidas campaign were to increase F50 sales without undermining margin, to...","adidas - ""Comic Strip 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458506/lambeau-field/johnsonville,"Johnsonville - ""Lambeau Field""",Television Lambeau Field for Johnsonville by Preston Kelly,"Johnsonville - ""Lambeau Field""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458578/court/kia,"Kia - ""Court""",Television Court for Kia by David&Goliath - drive change,"Kia - ""Court""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458656/warm-up/leif,"Leif - ""Warm Up""",Outdoor/Out of Home Warm Up for Leif by Ogilvy & Mather Ukraine,"Leif - ""Warm Up""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458703/who-broke-the-vase/mcel,"mcel - ""Who Broke the Vase?""",Television Who Broke the Vase? for mcel by DDB Mozambique - You can say everything with your fingers.,"mcel - ""Who Broke the Vase?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34458717/bet/totesport,"Totesport - ""Bet""",Television & Cinema Bet for Totesport by BJL Group - Totesport are a bookmakers famously associated with a horse racing. This ad's aim is to illustrate the...,"Totesport - ""Bet""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
